"price","latitude","longitude","accommodates","bathrooms","bedrooms","minimum_nights","number_of_reviews","review_scores_rating","review_scores_location","review_scores_value"
88,51.50341,-0.21691,4,1,2,1,2,80,10,10
220,51.45379,-0.09815,8,2.5,4,7,2,100,9,9
50,51.49133,-0.21362,2,1,1,2,28,100,10,10
33,51.41617,-0.13059,2,1,1,1,7,88,10,9
115,51.47205,-0.33183,2,1,2,7,2,80,10,8
114,51.55337,-0.09289,4,1,1,2,16,98,9,10
150,51.61616,-0.15302,5,2.5,3,3,1,100,8,10
57,51.40901,-0.2955,2,1,1,1,4,95,10,9
100,51.49698,-0.20883,2,1,1,3,5,100,10,10
40,51.47047,-0.07486,2,1,1,2,9,100,10,10
85,51.51987,-0.18822,6,2,3,4,45,95,9,9
90,51.47017,-0.09272,4,1,2,2,16,90,9,9
60,51.54528,-0.0748,3,1,1,3,1,100,10,10
40,51.51033,-0.2715,1,1,1,2,7,100,10,10
46,51.46681,-0.2326,2,1,1,2,73,99,10,10
57,51.63687,-0.09892,2,1,1,2,32,99,10,10
20,51.58572,-0.09891,2,1,1,1,1,100,10,10
75,51.51877,-0.19959,2,1,1,3,3,100,9,9
31,51.52364,-0.30784,2,1,1,1,9,95,10,9
27,51.50169,0.11643,2,1.5,1,1,33,96,9,10
45,51.45073,-0.03622,4,2,1,1,10,80,8,8
300,51.61269,-0.15618,2,2,1,1,3,100,10,9
24,51.47146,-0.03025,2,1,1,1,5,100,8,10
44,51.52964,-0.07602,2,2,1,2,1,80,8,8
153,51.50063,-0.06848,4,1,2,1,6,100,10,10
36,51.49858,-0.06786,5,1,1,14,82,91,10,9
32,51.49953,-0.31603,1,2,1,1,164,96,10,10
95,51.60825,-0.10979,4,1,2,2,4,100,9,10
88,51.45321,-0.14176,2,1,1,4,26,98,10,9
100,51.49128,-0.11129,2,1,2,3,13,94,9,10
25,51.54434,-0.06707,2,1,1,5,1,100,8,10
25,51.44112,-0.11802,1,1,1,2,63,98,9,10
160,51.53841,-0.07871,4,2,2,7,10,98,10,10
70,51.58957,-0.16153,3,1,1,3,2,100,10,10
120,51.46835,-0.12523,4,1,2,2,7,94,9,9
144,51.50139,-0.10318,4,1,2,2,13,100,10,10
49,51.54733,-0.20301,2,1,1,2,5,88,9,10
270,51.49461,-0.24582,7,2,4,4,10,93,10,9
50,51.54253,0.08663,2,1,1,1,1,100,8,10
35,51.39041,-0.27711,2,1,1,1,9,98,10,9
40,51.48747,-0.08958,2,1.5,1,1,80,96,9,10
200,51.59988,0.03703,7,1,2,4,3,60,9,5
20,51.44102,-0.40795,1,1,1,3,69,93,10,10
460,51.49355,-0.16817,6,2.5,3,5,6,93,10,10
178,51.52803,-0.08968,9,2,3,2,34,88,10,9
22,51.46962,-0.03339,1,1.5,1,4,10,89,9,10
185,51.49377,-0.17933,6,4,3,2,50,90,10,9
175,51.46072,-0.17063,5,1,2,4,12,95,10,9
219,51.51373,-0.21007,2,1,1,7,11,98,10,10
219,51.51016,-0.18576,6,2.5,3,2,35,87,10,9
67,51.49838,-0.181,4,1.5,1,3,19,92,10,9
160,51.49866,-0.16538,4,1.5,2,3,36,93,10,9
84,51.54304,-0.09192,2,1,1,4,11,83,8,8
80,51.56495,-0.00326,3,1,2,3,15,100,9,10
112,51.49038,-0.13633,2,1,1,4,6,100,10,10
25,51.43004,-0.30097,3,1,1,1,2,90,10,9
35,51.45237,-0.03528,1,2,1,1,10,90,9,9
100,51.49528,0.01485,2,1,1,1,10,100,10,10
60,51.54774,-0.12949,2,1,1,1,14,100,10,10
118,51.53926,-0.10165,4,1,1,2,14,87,10,9
141,51.51835,-0.13602,3,1,1,1,59,97,10,10
104,51.51359,-0.19711,2,1,1,14,21,100,10,10
240,51.47492,-0.15952,4,1,2,2,42,89,9,9
152,51.51181,-0.03694,4,1,1,3,21,97,10,10
200,51.53678,-0.25319,1,1.5,1,4,2,100,10,10
80,51.56595,-0.13458,2,1,1,1,15,99,10,10
55,51.43588,-0.10632,2,1,1,2,2,80,10,10
40,51.52077,-0.10699,1,1,1,7,2,100,10,10
90,51.54447,-0.16037,4,1,2,1,39,95,10,9
600,51.53478,-0.07122,2,1,1,2,2,100,10,10
50,51.4822,-0.06395,2,1,1,1,2,100,10,10
44,51.60927,-0.25514,2,1,1,5,5,100,8,10
25,51.44811,-0.01558,2,1,1,1,51,89,9,9
429,51.51791,-0.16664,5,2,2,2,2,100,8,9
95,51.44626,-0.32934,3,1.5,1,7,3,93,10,9
141,51.532,-0.18835,4,1,1,6,8,91,10,10
100,51.48397,-0.12597,6,2,2,2,25,95,10,9
129,51.53565,-0.18814,4,1,2,21,2,100,10,9
145,51.45844,-0.43394,13,1.5,4,1,43,86,9,9
375,51.51931,-0.15258,4,2,2,3,10,94,10,9
65,51.4636,-0.17502,2,1,1,1,86,94,10,10
95,51.46955,-0.14909,2,1,1,3,36,97,10,10
237,51.48183,-0.20357,3,1,1,1,6,97,10,10
49,51.53033,-0.03258,2,1,1,2,86,100,10,10
26,51.50016,-0.0249,2,1,1,2,7,89,10,9
38,51.46957,-0.14741,2,1,1,2,49,100,10,10
150,51.43262,-0.12215,8,2,4,3,2,100,10,10
120,51.50013,-0.16631,6,1,1,3,34,98,10,9
60,51.44847,-0.12994,4,1,1,2,3,93,9,9
33,51.50459,-0.3329,2,1,1,1,157,97,9,10
65,51.45972,-0.0097,4,1,2,2,53,97,9,10
100,51.46779,-0.03161,6,1,2,2,8,90,9,8
95,51.52913,-0.18616,4,1,2,2,26,92,10,9
148,51.52769,-0.11789,8,2,3,2,63,84,9,8
58,51.54407,-0.02643,4,1,2,3,2,60,6,6
99,51.45654,0.00184,6,2,4,3,4,100,10,10
40,51.48414,-0.17695,1,1,1,1,158,98,10,10
80,51.55401,-0.15895,2,1,1,3,13,98,10,9
159,51.57869,-0.11136,10,2,5,3,24,99,10,10
27,51.44507,-0.38761,1,1,1,1,77,98,10,10
97,51.51455,-0.18715,8,1,1,1,23,97,10,10
40,51.44722,0.01163,2,1,1,1,28,81,9,9
200,51.61914,-0.15644,7,2.5,4,7,3,100,9,10
150,51.52519,-0.11755,4,1,1,2,2,50,8,5
35,51.46624,-0.0028,2,1,1,1,36,100,10,10
20,51.55465,-0.12635,2,2,1,3,5,92,9,9
140,51.42531,-0.36486,6,2,3,3,4,93,10,10
80,51.52931,-0.18416,4,1,2,2,35,96,10,10
99,51.44313,-0.21742,4,1,1,3,4,95,10,9
35,51.42004,-0.1857,1,1,1,1,59,99,10,10
26,51.49048,0.06712,1,1,1,4,104,99,10,10
125,51.49475,-0.09319,4,1,2,2,23,84,9,8
35,51.52322,0.03155,1,1,1,1,4,100,10,10
198,51.48994,-0.18927,4,1,2,3,12,92,10,9
109,51.52826,-0.07759,3,1,1,1,2,100,10,10
88,51.5178,-0.18215,3,2,2,3,2,100,10,8
55,51.48275,-0.09192,2,1,1,2,5,92,8,7
35,51.51434,-0.02463,2,1,1,2,2,100,10,10
75,51.48252,-0.13507,1,1.5,1,5,1,100,10,10
62,51.60969,-0.27916,3,1,1,2,2,100,10,10
15950,51.51498,-0.08264,4,1,1,1,41,96,10,9
83,51.46153,-0.13253,2,1,1,3,24,97,10,10
96,51.50707,-0.19471,2,1,1,2,25,98,10,10
95,51.46812,-0.13254,2,2,1,5,30,99,10,10
70,51.50264,-0.27447,4,1,1,2,3,93,9,9
80,51.45563,-0.00502,6,1,3,2,4,95,9,10
79,51.49841,-0.02049,5,1,1,3,8,90,10,9
200,51.51308,-0.18333,4,2.5,2,4,26,99,10,9
120,51.53295,-0.06404,2,1,1,2,21,100,10,10
140,51.52718,-0.06974,4,1,2,3,6,100,10,10
175,51.48566,-0.2857,4,2,2,1,37,98,10,10
45,51.47722,-0.11441,2,1,1,2,237,99,10,10
40,51.57342,-0.13807,2,1,1,1,68,98,10,10
30,51.37422,-0.10417,2,1,1,3,2,80,8,10
59,51.59331,-0.03698,4,1,1,2,40,90,9,10
90,51.5284,-0.19611,4,1,1,2,24,90,9,9
50,51.52512,-0.3008,2,2,1,2,21,99,9,10
25,51.51856,-0.24685,1,1,1,1,61,96,10,10
300,51.50878,-0.12299,5,2.5,2,2,31,94,10,9
60,51.45897,-0.20154,4,1,2,5,23,92,9,9
55,51.51571,-0.07007,2,1,1,1,50,96,10,10
30,51.56335,-0.09361,2,1,1,2,18,100,10,10
41,51.39998,-0.0964,2,1,1,2,4,100,10,10
30,51.56728,-0.05737,2,1,1,2,3,100,10,10
47,51.46337,-0.12882,2,1,1,1,3,100,10,10
48,51.49802,-0.23099,2,1,1,2,70,96,10,10
650,51.44478,-0.2099,8,2,5,14,1,100,10,10
75,51.49898,-0.08289,3,1,1,2,3,100,10,10
50,51.51165,-0.28719,2,1,1,2,26,95,10,9
24,51.48444,-0.44294,2,1,1,1,444,91,9,9
70,51.55818,-0.11555,2,1.5,1,14,17,94,10,10
22,51.45906,-0.18037,1,1,1,1,24,96,10,10
130,51.50087,-0.11405,4,1,1,4,24,97,10,10
55,51.45532,-0.03979,2,1,1,3,27,99,10,10
30,51.46822,-0.11,2,2.5,1,2,5,92,9,9
34,51.52461,-0.07418,2,1,1,3,12,84,10,9
39,51.55278,-0.13691,2,1.5,1,2,47,96,10,10
99,51.61192,-0.17199,6,1,2,2,27,91,9,9
75,51.48626,-0.1057,2,1.5,1,28,12,100,10,10
250,51.49642,-0.26784,6,2.5,3,7,4,87,10,7
79,51.51439,-0.07247,2,1,1,2,62,95,10,9
39,51.49854,-0.32953,2,1.5,1,1,57,94,10,10
40,51.4719,-0.11145,2,1,1,2,2,100,10,10
140,51.53787,-0.10742,4,1,2,2,18,93,10,9
219,51.44239,-0.12919,8,3.5,4,3,15,99,9,10
31,51.43938,-0.16714,2,1.5,1,2,12,98,10,10
125,51.4341,-0.11807,2,1,1,7,22,98,10,10
51,51.51827,-0.135,3,1,1,21,11,95,10,9
96,51.4914,-0.21183,4,1,1,2,44,89,10,10
30,51.54327,-0.03473,2,1,1,3,1,100,8,10
100,51.48602,-0.11637,6,2.5,2,2,27,98,10,10
25,51.43904,0.0128,2,1.5,1,7,8,93,9,10
40,51.34139,-0.12716,2,1,1,1,9,96,10,10
38,51.51133,-0.26139,2,1,1,1,25,90,9,9
150,51.50198,-0.08935,6,2,2,5,3,100,10,10
60,51.50198,-0.08935,2,1,1,3,6,97,10,9
29,51.57069,0.05797,2,1.5,1,1,10,80,10,9
59,51.5416,-0.14248,1,1,1,1,2,100,10,10
99,51.58355,-0.14553,2,1,1,5,6,100,10,10
100,51.49878,-0.20862,2,1,1,5,12,98,10,10
61,51.52904,-0.05053,3,1,1,7,5,88,10,9
35,51.46736,-0.25832,1,2,3,2,35,99,10,10
90,51.49297,-0.18564,2,1,1,2,13,85,10,8
65,51.51069,-0.06322,3,1,1,2,14,91,8,9
78,51.51164,-0.17699,4,2,2,5,25,83,10,9
150,51.48798,-0.19542,2,1,1,3,4,80,9,9
210,51.58011,-0.06898,2,1,1,2,28,84,9,9
313,51.52867,-0.09221,4,2,2,2,91,96,10,9
300,51.50319,-0.10086,6,1.5,1,3,48,89,10,9
64,51.42185,-0.27706,6,1,3,3,3,70,8,7
45,51.47687,-0.12926,2,1,1,2,150,98,10,10
70,51.46278,-0.02336,4,1,2,4,4,87,7,9
24,51.52112,-0.07021,2,1,1,1,108,84,9,9
24,51.52149,-0.07068,2,1,1,1,83,84,9,8
24,51.52128,-0.07185,2,1,1,1,106,86,10,9
64,51.41064,-0.17852,4,1,2,1,2,100,10,10
24,51.52076,-0.07205,2,1,1,1,72,86,10,9
75,51.55357,-0.13901,2,1,1,2,58,88,9,9
46,51.543,-0.16616,2,1.5,1,6,9,98,10,10
33,51.49057,-0.20565,2,1,1,1,182,95,10,9
45,51.47294,-0.35777,16,0,1,1,1,80,10,8
28,51.54853,0.0114,2,2,1,4,2,80,8,10
30,51.43653,0.04299,2,1,1,2,18,97,9,10
45,51.46668,-0.03812,2,1,1,30,3,93,10,9
130,51.53649,-0.08806,4,2,2,2,4,85,10,9
123,51.51944,-0.21806,3,1,1,2,1,100,10,10
135,51.53369,-0.17859,4,1,2,35,12,85,10,9
80,51.48602,-0.18918,2,1,1,2,4,87,9,7
87,51.56739,-0.09402,4,1,2,60,7,100,10,10
21,51.48482,-0.44462,1,1,1,1,485,94,9,9
30,51.49188,0.06348,2,1,1,2,13,98,10,10
32,51.52957,-0.12281,2,1.5,1,1,112,88,9,9
34,51.52978,-0.12251,4,1.5,1,1,115,88,10,9
63,51.51049,-0.27242,2,1.5,1,2,2,90,9,9
95,51.5353,-0.11208,4,1,2,2,12,97,10,10
100,51.50145,-0.09623,2,1,1,5,6,96,10,10
20,51.54666,-0.23987,1,1,1,14,2,100,10,10
46,51.44938,-0.02353,2,1,1,3,11,98,9,10
48,51.48703,-0.25602,2,1,1,2,8,100,9,10
40,51.6046,-0.34686,1,1,1,14,12,100,10,10
59,51.45613,-0.22532,2,1,1,1,23,98,10,10
38,51.5216,-0.03279,1,2,1,2,30,97,10,10
60,51.55047,-0.09043,1,1,1,3,26,95,10,9
195,51.4486,-0.0983,8,2.5,4,5,1,100,8,8
35,51.48912,0.06694,2,1,1,2,8,98,9,10
293,51.51527,-0.17952,7,2,3,14,18,84,10,9
70,51.52238,-0.11169,2,1,1,1,54,98,10,10
110,51.55515,-0.0753,4,1.5,2,2,5,95,10,10
39,51.59997,0.16636,2,1,1,1,13,95,10,10
60,51.47088,-0.13036,4,1,1,3,3,100,10,10
65,51.58205,-0.19874,2,1.5,2,2,1,100,10,8
35,51.40032,-0.25707,2,1,1,3,2,80,8,8
20,51.31459,-0.15763,2,2,1,3,10,100,9,10
45,51.44747,-0.09836,1,1,1,10,5,100,10,10
70,51.54188,-0.02062,2,1,1,1,8,100,10,10
70,51.52477,-0.21135,2,1,1,2,4,100,10,10
85,51.53064,-0.22378,2,1,1,2,17,96,10,9
275,51.51135,-0.20571,2,1,1,7,4,100,10,10
45,51.54841,-0.04165,2,1,1,5,31,99,10,10
98,51.59812,-0.06421,2,1,1,1,10,100,10,10
41,51.59898,-0.06358,2,1,1,2,3,100,9,10
39,51.53131,-0.03931,2,1,1,2,79,99,9,10
40,51.43686,-0.09037,2,1,1,3,13,98,10,10
156,51.43754,-0.33333,6,2.5,3,7,4,100,10,10
25,51.53191,-0.02979,1,1,1,7,2,100,8,10
50,51.52381,0.02157,2,1,1,14,2,90,9,10
30,51.48026,-0.11439,2,1,1,2,4,95,10,10
80,51.54613,-0.10833,4,1,1,4,13,93,10,9
60,51.49183,-0.09436,1,1.5,1,10,4,100,10,9
79,51.54035,-0.11374,2,1,1,3,13,92,10,10
115,51.54248,-0.196,4,1,1,1,27,98,9,9
120,51.53518,-0.02204,2,2,2,2,42,96,9,10
75,51.56243,-0.09493,3,1,2,1,1,100,10,10
130,51.52222,-0.09286,4,1,2,3,19,98,10,10
130,51.52074,-0.09198,4,1,2,3,25,98,10,10
90,51.44082,-0.16312,4,1,2,5,4,65,8,8
40,51.50732,-0.25042,2,1,1,90,9,96,9,10
89,51.49048,-0.30066,2,1,1,2,106,98,9,9
33,51.51294,-0.46421,2,1.5,1,1,205,98,9,10
95,51.5455,-0.0507,4,1,2,2,1,80,10,8
36,51.50857,-0.30688,1,1,1,3,3,100,10,10
55,51.49251,-0.13856,2,1,1,1,34,94,10,10
68,51.57568,-0.094,2,1,1,6,15,97,9,9
40,51.49742,-0.20673,2,1,1,1,96,98,10,10
30,51.53094,-0.04762,1,1.5,1,1,2,100,10,10
125,51.47896,-0.01719,4,1,2,3,20,93,10,9
207,51.49079,-0.30293,4,2,2,3,20,98,9,9
100,51.51505,-0.16371,3,1,1,3,20,92,10,9
80,51.5594,-0.06598,2,1,1,7,1,100,10,10
39,51.51134,-0.03262,2,1,1,1,16,99,10,10
95,51.47547,-0.13356,2,1,1,5,47,99,9,10
40,51.49428,-0.25192,2,1,1,3,7,87,9,9
84,51.48438,0.0033,2,1,1,1,7,100,10,10
86,51.50137,-0.06695,4,1,1,2,41,99,10,10
72,51.50786,0.07837,4,1.5,2,2,2,100,8,8
70,51.5083,0.02456,8,2,2,3,5,84,10,8
120,51.55142,-0.13599,4,2,2,2,8,87,9,9
75,51.54993,-0.06006,4,1,1,4,10,86,9,9
58,51.48743,-0.18985,2,1,1,1,127,96,10,9
90,51.47263,-0.20812,2,1,1,1,26,95,10,10
60,51.47016,-0.1504,4,1,2,1,11,98,9,10
28,51.42056,-0.13896,2,1,1,2,55,97,10,10
74,51.50059,-0.04338,4,1,1,2,20,93,10,9
59,51.50198,-0.08935,2,1,1,2,13,95,10,10
169,51.54932,-0.19993,4,1,2,2,4,100,10,10
90,51.59405,-0.00425,4,1,2,3,3,90,9,9
36,51.57577,-0.09948,2,1,1,30,19,90,10,9
189,51.45866,0.00608,8,2,4,7,1,100,10,8
61,51.48961,-0.03952,2,1,1,4,21,93,9,9
70,51.52261,-0.22112,4,1,1,4,18,93,9,9
32,51.53495,-0.10207,1,1,1,2,49,98,10,10
100,51.46171,-0.12097,5,1,3,3,1,100,8,10
150,51.41516,-0.02352,2,2,2,7,4,100,10,10
112,51.46754,-0.14589,2,1,1,2,3,67,8,7
70,51.48816,-0.19488,2,1,1,7,2,100,10,9
60,51.55501,-0.24843,2,1,1,5,7,97,9,9
109,51.44005,-0.18301,4,1,2,2,12,91,10,9
60,51.4889,-0.18659,2,1,1,2,3,100,10,10
25,51.55796,-0.05896,2,1,1,2,4,100,10,10
200,51.51377,-0.12288,5,1,2,4,21,97,10,9
61,51.4878,-0.04466,2,1,1,2,9,93,10,9
115,51.54663,-0.1723,6,2,2,2,41,99,10,10
29,51.50462,-0.06658,1,2.5,1,5,27,89,10,9
33,51.53303,-0.16732,2,1,1,3,2,100,10,10
150,51.46427,-0.12924,6,2,3,5,1,100,10,10
24,51.53126,-0.13098,3,1,1,1,189,91,10,9
47,51.5327,-0.06266,2,1.5,1,1,11,98,10,10
27,51.36967,-0.11225,2,1,1,3,7,83,9,8
53,51.48889,-0.13769,2,1,1,90,28,99,10,10
100,51.47363,-0.06666,4,1,1,91,18,86,8,9
44,51.48249,-0.17709,2,1,1,1,9,89,9,9
99,51.47729,-0.17274,5,1,3,14,10,100,10,9
25,51.49405,-0.41455,2,1,1,2,13,89,10,9
80,51.50249,-0.08559,2,1,1,1,35,100,10,10
139,51.52003,-0.11074,4,2,2,7,3,90,10,9
31,51.56033,-0.27788,2,1,1,1,2,100,10,10
25,51.57114,0.05683,2,1,1,1,69,90,9,9
66,51.54262,-0.1401,4,1,1,2,38,93,10,9
130,51.527,-0.09286,4,1.5,2,7,22,95,10,9
111,51.51845,-0.20656,8,1,3,3,41,95,10,9
129,51.5193,-0.03631,2,1,1,2,14,81,8,8
81,51.54284,-0.19672,4,1,1,2,9,98,9,10
90,51.55166,-0.11874,4,2,2,2,9,96,10,10
32,51.58165,-0.09776,2,1,1,1,27,81,9,9
300,51.46091,-0.03064,14,3.5,6,3,11,98,9,10
230,51.52,-0.17145,6,2,3,5,16,98,10,9
75,51.43154,-0.06877,4,1,2,7,4,100,10,10
120,51.52301,-0.20636,4,1,2,2,29,91,10,10
61,51.46809,-0.17158,2,1.5,1,4,20,89,9,10
72,51.53294,-0.08831,2,1,1,4,18,100,10,10
72,51.50824,-0.0975,4,2,2,3,35,92,10,9
124,51.49527,-0.24222,4,1,2,5,5,76,10,8
159,51.49556,-0.24099,6,2,3,5,27,94,9,9
72,51.49274,-0.00738,4,1,2,2,7,93,9,9
340,51.4953,-0.1326,5,3,3,1,16,95,10,9
51,51.56541,-0.05604,1,2,1,14,3,100,9,10
64,51.51369,-0.14968,4,1,2,4,26,92,10,10
50,51.46663,-0.29889,2,1.5,1,1,149,99,10,10
49,51.45752,-0.11791,2,1,1,1,6,97,10,10
99,51.45848,-0.11839,2,1,1,1,11,93,10,10
70,51.52228,-0.05071,2,1,1,2,41,99,9,10
11,51.51305,-0.07052,1,1,1,58,9,98,9,9
9,51.51414,-0.06881,2,1,1,87,12,98,9,9
380,51.50878,-0.12299,5,3.5,2,2,28,96,10,9
25,51.51331,-0.07157,2,1,1,58,10,98,9,9
75,51.44104,-0.09886,2,1,1,1,2,80,8,10
70,51.49424,-0.12063,4,1,1,1,14,97,9,10
72,51.50098,-0.09189,3,1,1,3,10,96,10,10
30,51.55095,-0.06744,2,2,1,7,4,100,10,10
45,51.54362,-0.20002,6,1,1,2,41,93,9,9
50,51.54967,-0.00126,2,1,1,5,2,80,10,10
50,51.52804,-0.0837,2,1,1,3,8,100,10,9
66,51.51294,-0.2148,2,1,1,3,11,98,9,10
120,51.56316,-0.04657,2,1,1,45,16,100,9,10
50,51.37212,-0.09257,3,1,1,5,10,100,10,10
35,51.4899,-0.05077,2,1,1,1,4,100,9,10
25,51.51861,-0.02847,1,1,1,14,19,90,9,9
35,51.38333,-0.12667,2,1,1,1,12,87,9,9
48,51.55233,0.04766,3,2,1,2,2,100,8,10
135,51.47261,-0.29038,4,2,2,4,56,99,10,10
22,51.52775,-0.06188,1,1,1,5,10,96,10,10
250,51.53264,-0.21055,6,2,3,5,2,100,10,10
30,51.4392,-0.03917,2,1,1,3,20,99,10,10
65,51.37661,-0.0946,2,1,1,7,4,100,10,10
135,51.48876,-0.1905,2,1.5,1,5,1,80,10,8
99,51.53396,-0.00888,8,2,2,1,5,84,10,9
50,51.58865,-0.15245,4,1,2,1,60,99,10,10
48,51.50143,-0.11288,1,1,1,2,35,94,10,9
45,51.56229,-0.07101,2,1,1,3,5,90,10,10
50,51.50338,-0.11353,2,1,1,2,33,88,9,9
85,51.50402,-0.23885,4,1.5,2,2,15,93,9,9
35,51.46405,-0.16018,1,1,1,2,13,100,10,10
72,51.56322,-0.072,4,1,2,2,4,90,10,9
98,51.45942,-0.2965,2,1.5,1,2,32,96,10,9
199,51.55068,0.00945,11,2.5,5,3,37,89,9,9
95,51.50121,-0.08158,2,1,1,2,6,100,10,10
32,51.53447,-0.08837,2,1,1,1,4,90,9,9
130,51.49872,-0.05168,4,1.5,2,1,8,94,10,9
39,51.55013,-0.0649,2,1.5,1,1,21,100,10,10
192,51.50886,0.01822,5,2,2,2,16,93,10,9
52,51.5262,-0.13772,2,1,1,1,62,96,10,10
76,51.56793,0.00948,4,1,1,4,1,100,10,8
51,51.42766,-0.33782,2,1,1,1,119,98,10,10
95,51.50414,-0.25457,2,1,1,3,19,99,9,10
25,51.42935,-0.03066,2,1,1,2,119,99,10,10
150,51.47058,-0.16171,6,3,3,3,3,100,8,10
30,51.44549,-0.41837,1,1,1,1,31,99,10,10
103,51.43877,-0.16636,4,1,2,2,6,80,9,7
60,51.5421,-0.02209,2,1,1,2,39,97,9,9
43,51.51182,-0.1351,1,1,1,3,28,94,10,9
283,51.59408,-0.07592,13,1,4,1,19,100,10,9
145,51.54366,-0.10519,2,1,1,2,10,93,10,10
86,51.51722,-0.19238,2,1,1,2,15,91,9,9
35,51.47815,-0.1095,3,1.5,1,1,119,92,9,10
18,51.57519,-0.11717,1,1,1,180,1,100,10,10
90,51.56145,-0.00485,4,1,2,3,3,93,9,9
79,51.48651,-0.2169,5,1.5,2,2,18,94,9,9
35,51.42873,-0.12049,2,1,1,1,106,97,9,10
160,51.49286,-0.02503,15,2,3,2,3,87,8,7
100,51.50725,-0.05371,4,1,2,3,16,96,9,9
100,51.55429,-0.07668,2,1,1,2,1,80,8,10
29,51.48201,-0.11229,2,1,1,2,115,94,10,10
30,51.41256,-0.30308,2,1,1,2,1,80,10,8
99,51.48868,-0.22657,2,1.5,1,3,119,100,10,10
42,51.45494,-0.1207,3,1,1,2,5,100,10,10
32,51.56245,-0.0833,2,1,1,1,42,98,10,10
51,51.48087,-0.08438,2,1,1,3,5,96,8,10
154,51.54314,-0.10498,4,2,2,2,15,97,10,10
220,51.4426,-0.18992,5,1,3,1,23,99,10,9
1470,51.54328,-0.09685,7,3,4,6,2,100,10,9
1047,51.50788,-0.1294,4,2,2,6,2,100,10,10
150,51.53399,-0.066,4,2,2,3,7,100,10,10
40,51.53502,-0.22109,1,1,1,3,22,91,10,9
214,51.51438,-0.2063,6,2,3,4,3,100,10,10
864,51.52316,-0.14447,4,2,2,6,1,100,10,10
75,51.4735,-0.20902,2,1,1,1,20,98,10,9
50,51.50731,-0.00753,2,1,1,20,28,96,10,10
279,51.474,-0.28572,6,1,3,3,40,95,10,9
995,51.5205,-0.12891,3,2,2,6,1,100,10,10
40,51.46111,-0.17458,4,1,2,2,19,94,10,10
59,51.52624,-0.07513,2,1,2,25,50,96,10,9
100,51.54945,-0.14356,4,1,2,3,33,97,10,9
170,51.49323,-0.30587,6,1.5,2,2,15,98,10,10
78,51.42077,-0.05636,1,1,1,1,9,98,10,9
60,51.531,-0.07149,6,1,1,2,16,89,10,9
114,51.498,-0.42753,4,1,2,3,2,90,9,9
42,51.51214,-0.05532,2,1.5,1,5,7,91,9,9
30,51.58165,-0.09838,2,1,1,1,66,84,9,9
29,51.44597,-0.03722,2,1.5,1,1,38,99,10,10
25,51.43066,-0.17557,1,1.5,1,2,13,98,10,10
80,51.52725,-0.18613,2,1,1,2,1,100,10,8
98,51.52584,-0.07311,2,1,1,2,2,100,9,10
169,51.4401,-0.11178,10,2,5,3,38,96,10,9
60,51.58908,-0.153,4,1,1,3,1,100,10,10
140,51.55484,-0.1276,6,1.5,4,4,1,100,8,10
32,51.51958,-0.07067,1,2,1,3,2,100,10,10
25,51.55031,-0.18184,2,1,1,1,2,100,10,10
55,51.5421,-0.13374,2,1,1,3,78,100,10,10
15,51.55963,0.01278,1,1,1,2,4,95,9,10
96,51.49248,-0.18352,1,1,1,15,2,100,10,9
130,51.51763,-0.13385,2,1,1,10,21,99,10,9
209,51.55068,0.00945,11,3,5,3,40,88,8,9
30,51.45103,-0.2171,2,1,1,1,18,100,9,10
35,51.40961,-0.13599,2,2,1,3,2,70,8,7
59,51.46152,-0.1092,1,1,1,4,2,100,10,10
39,51.47583,-0.13753,2,1,1,1,114,96,9,9
159,51.51514,-0.13685,3,1,1,1,16,98,10,10
59,51.48754,-0.1898,2,1,1,2,3,60,10,8
22,51.45681,-0.07138,2,1,1,1,1,60,8,6
26,51.411,-0.1474,2,1,1,2,16,88,9,9
47,51.58929,-0.14262,2,1,1,2,85,95,10,10
66,51.4652,-0.29386,6,1,2,2,27,87,9,8
81,51.48665,-0.16367,4,1,2,7,2,100,10,9
150,51.53528,-0.22761,4,1,2,4,7,100,9,10
60,51.58158,-0.12557,2,1,1,2,57,96,10,10
120,51.53349,-0.03765,6,1,3,2,23,93,9,9
40,51.53483,-0.08499,2,1,1,3,3,87,9,9
25,51.53089,-0.28786,2,1.5,1,1,4,85,8,10
150,51.48632,-0.20466,2,1,1,1,2,100,10,9
28,51.48703,0.00821,1,2.5,1,2,17,99,10,10
50,51.54436,-0.17791,2,1,1,2,64,96,10,9
125,51.52832,-0.0891,4,1,1,1,6,100,10,10
35,51.55141,0.00685,2,1,1,2,1,100,6,10
193,51.5135,-0.07327,3,1.5,1,10,26,93,10,9
85,51.49243,-0.24472,2,1,1,2,14,97,9,9
114,51.47753,-0.14972,2,1,1,1,7,80,10,9
125,51.45066,-0.07473,8,1.5,4,2,10,98,10,10
40,51.53268,-0.08833,2,2,1,2,2,90,10,9
60,51.58894,-0.03621,6,2,1,4,1,80,10,10
194,51.48483,-0.18332,4,2,2,2,79,96,10,10
77,51.51925,-0.03875,4,1,1,1,25,82,8,7
130,51.49509,-0.18842,4,1,1,1,8,88,9,8
50,51.53421,-0.08467,2,1,1,3,4,90,9,9
14,51.43017,-0.19405,1,1,1,1,7,97,10,10
35,51.59383,-0.21257,2,2,1,7,1,100,10,6
80,51.52326,-0.10706,2,1,1,2,43,98,10,10
20,51.58633,-0.07718,2,1,1,2,3,100,8,9
